SavingsID,Age,Work_Exp,Annual_Income,ZIP,FamilySize,Edu_Level,OtherLoan_Monthly,Securities_Account,CD_Account,Online_Services,CreditCard,CC_Spend,PersonalLoan (prediction)
432655,58,32,510000,95819,1,Bachelor's,0,No,No,Yes,No,0,No
433056,63,38,80000,95136,4,Bachelor's,0,No,No,Yes,No,0,No
433457,31,6,620000,95630,1,Higher Secondary,0,Yes,No,Yes,No,0,No
433858,36,6,250000,95020,1,Master's and above,0,No,No,Yes,No,0,No
434259,30,0,630000,95503,2,Master's and above,0,No,No,Yes,No,0,No
434660,59,34,240000,94105,2,Master's and above,8600,No,No,Yes,No,0,No
435061,28,2,110000,91203,1,Bachelor's,0,No,No,Yes,Yes,1000,No
435462,59,34,230000,93111,1,Higher Secondary,0,No,No,No,Yes,1000,No
435863,47,22,330000,91105,1,Master's and above,0,No,No,Yes,No,0,No
436264,47,21,830000,92220,1,Higher Secondary,9700,No,No,No,No,0,Yes
436665,56,30,390000,90024,3,Higher Secondary,13100,No,No,No,Yes,14000,No
437066,41,17,1380000,95008,3,Bachelor's,0,No,No,Yes,No,0,Yes
437467,25,1,1130000,90401,3,Higher Secondary,0,No,No,No,Yes,25000,No
437868,30,5,1250000,90016,4,Master's and above,0,No,Yes,Yes,No,0,Yes
438269,50,24,1950000,95035,1,Higher Secondary,0,No,No,No,No,0,No
438670,34,9,1050000,90035,3,Master's and above,0,Yes,No,No,No,0,No
439071,44,18,750000,91203,2,Higher Secondary,0,No,No,Yes,No,0,Yes
439472,36,9,400000,90840,2,Bachelor's,0,No,No,Yes,No,0,No
439873,39,14,610000,94005,3,Master's and above,13700,No,No,Yes,No,0,No
440274,54,24,750000,90089,2,Master's and above,0,No,No,No,No,0,No
440675,33,8,1220000,94583,1,Higher Secondary,0,No,No,Yes,Yes,0,No
441076,39,14,750000,95762,3,Higher Secondary,0,No,No,No,Yes,30000,No
441477,41,15,590000,90024,4,Master's and above,0,No,No,No,No,0,No
441878,40,13,240000,94608,3,Bachelor's,0,No,No,Yes,No,0,No
442279,29,3,1750000,90095,3,Master's and above,32900,No,No,Yes,No,0,Yes
442680,51,27,390000,92709,2,Higher Secondary,18200,No,No,No,Yes,8000,No
443081,54,30,1450000,94591,2,Higher Secondary,0,Yes,No,No,No,0,No
443482,47,22,240000,90717,4,Bachelor's,14200,No,No,Yes,No,0,No
443883,53,28,200000,94080,3,,0,No,No,No,No,0,No
444284,30,5,850000,94115,1,Bachelor's,0,No,No,Yes,No,0,No
444685,28,3,650000,95014,3,Master's and above,0,Yes,No,No,No,0,No
445086,60,35,1910000,93407,4,Master's and above,0,No,No,No,No,0,Yes
445487,51,26,110000,92612,2,Higher Secondary,0,Yes,No,No,No,0,No
445888,63,37,400000,94024,2,Master's and above,16700,No,No,No,No,0,No
446289,38,13,540000,92028,3,Bachelor's,19600,No,No,No,No,0,No
446690,59,35,950000,95521,1,Higher Secondary,0,No,No,Yes,Yes,38000,No
447091,53,29,940000,92103,4,Bachelor's,0,No,No,Yes,No,0,No
447492,31,5,790000,94720,4,Bachelor's,0,No,No,No,No,0,No
447893,41,17,480000,94720,3,Master's and above,0,No,No,Yes,Yes,3000,No
448294,25,1,700000,92120,4,Higher Secondary,0,Yes,No,Yes,No,0,No
448695,27,3,400000,94550,3,Bachelor's,11100,No,No,Yes,No,0,No
449096,50,24,440000,94086,4,Higher Secondary,0,No,No,Yes,Yes,18000,No
449497,50,25,430000,92129,1,Master's and above,13700,No,No,Yes,No,0,No
449898,43,18,290000,90245,1,Master's and above,0,No,No,Yes,No,0,No
450299,50,24,1880000,92007,3,Higher Secondary,18400,No,No,No,Yes,13000,Yes
450700,46,20,1140000,90720,1,Higher Secondary,0,No,No,Yes,Yes,0,No
451101,30,6,520000,92717,3,Bachelor's,0,No,No,Yes,No,0,No
451502,42,16,130000,91711,1,Higher Secondary,0,No,No,Yes,No,0,No
451903,42,17,950000,90095,3,Master's and above,0,No,No,No,No,0,No
452304,29,3,840000,95023,1,Master's and above,0,No,No,Yes,No,0,No
452705,38,14,490000,90037,1,Higher Secondary,0,No,No,No,No,0,No
453106,51,25,1810000,93106,1,Higher Secondary,0,No,No,Yes,Yes,17000,No
453507,35,10,1820000,95051,1,Bachelor's,22900,No,Yes,Yes,Yes,3000,Yes
453908,37,13,700000,92101,2,Higher Secondary,0,No,No,No,No,0,No
454309,47,21,790000,94110,3,Higher Secondary,18500,No,No,Yes,Yes,11000,No
454710,55,29,610000,95051,4,Bachelor's,0,No,No,Yes,Yes,28000,No
455111,65,41,1210000,92126,2,Higher Secondary,0,No,No,Yes,No,0,No
455512,58,33,340000,92028,3,Higher Secondary,8300,No,No,Yes,No,0,No
455913,54,28,1830000,90071,1,Higher Secondary,44200,No,No,No,No,0,No
456314,52,28,510000,94949,1,Master's and above,0,Yes,No,No,Yes,16000,No
456715,28,2,700000,90630,3,Master's and above,0,No,No,No,Yes,3000,No
457116,32,8,390000,95827,1,Higher Secondary,0,No,No,Yes,Yes,17000,No
457517,51,24,840000,94117,3,Bachelor's,0,No,No,No,No,0,No
457918,43,18,1220000,92056,1,Higher Secondary,0,No,No,Yes,Yes,70000,No
458319,42,18,1450000,94709,1,Higher Secondary,13200,No,No,Yes,Yes,17000,No
458720,42,17,980000,95670,2,Higher Secondary,0,No,No,Yes,Yes,4000,No
459121,41,16,790000,96064,1,Master's and above,23300,No,No,Yes,No,0,No
459522,34,8,380000,94304,2,Master's and above,0,No,No,Yes,Yes,20000,No
459923,30,6,490000,91330,3,Bachelor's,19600,No,No,No,Yes,7000,No
460324,32,7,380000,90041,1,Higher Secondary,0,No,No,Yes,No,0,No
460725,46,20,910000,92521,4,Master's and above,0,No,No,No,No,0,No
461126,38,12,290000,94022,4,Higher Secondary,0,No,No,No,Yes,2000,No
461527,37,13,1720000,95003,2,Higher Secondary,0,No,No,No,No,0,No
461928,32,8,1040000,95192,2,Higher Secondary,0,No,No,No,Yes,37000,Yes
462329,35,9,580000,91101,1,Higher Secondary,0,No,No,Yes,Yes,25000,No
462730,30,5,1710000,94025,2,Bachelor's,0,No,No,No,No,0,Yes
463131,30,4,730000,94305,3,Higher Secondary,0,No,Yes,Yes,Yes,33000,Yes
463532,58,32,1910000,94402,1,Higher Secondary,0,No,No,No,No,0,No
463933,57,27,900000,91709,2,Master's and above,0,No,No,Yes,No,0,No
464334,34,9,550000,94920,3,Higher Secondary,0,Yes,Yes,Yes,Yes,23000,No
464735,31,4,280000,94126,1,Bachelor's,0,No,No,No,No,0,No
465136,39,14,420000,95616,1,Master's and above,0,No,No,Yes,No,0,No
465537,57,33,90000,93106,1,Bachelor's,9100,Yes,No,Yes,No,0,No
465938,47,21,650000,94086,1,Bachelor's,0,Yes,No,Yes,No,0,No
466339,51,26,1340000,90230,4,Master's and above,0,Yes,Yes,Yes,No,0,Yes
466740,30,6,830000,93101,4,Higher Secondary,0,Yes,No,Yes,No,0,No
467141,55,28,380000,95616,3,Bachelor's,0,No,No,Yes,No,0,No
467542,32,6,130000,94611,4,Higher Secondary,0,No,No,Yes,Yes,3000,No
467943,32,7,1430000,91365,3,Master's and above,0,No,No,Yes,No,0,Yes
468344,44,20,750000,91335,4,Higher Secondary,0,No,No,No,No,0,No
468745,33,7,1200000,94022,1,Master's and above,0,No,No,Yes,No,0,Yes
469146,49,24,910000,95822,1,Bachelor's,0,No,No,No,No,0,No
469547,32,6,990000,92101,2,Master's and above,0,No,No,No,Yes,15000,No
469948,31,7,710000,90034,1,Higher Secondary,7800,Yes,No,No,No,0,No
470349,37,13,1110000,91367,1,Bachelor's,0,No,No,No,No,0,No
470750,41,15,1080000,90034,1,Higher Secondary,0,No,No,No,No,0,No
471151,56,32,1580000,91763,1,Higher Secondary,0,No,No,No,No,0,No
471552,55,31,810000,95521,3,Higher Secondary,0,No,No,Yes,No,0,No
471953,49,23,120000,94720,2,Master's and above,0,Yes,Yes,Yes,No,0,No
472354,63,37,210000,95831,2,Higher Secondary,0,No,No,Yes,No,0,No
472755,55,30,550000,92821,4,Higher Secondary,21500,No,No,Yes,Yes,9000,No
473156,59,35,420000,93555,1,Master's and above,0,No,No,Yes,No,0,No
473557,41,16,810000,92653,2,Higher Secondary,0,No,No,No,Yes,4000,No
473958,49,25,130000,94305,4,Higher Secondary,8700,No,No,No,No,0,No
474359,48,23,1320000,94998,1,Higher Secondary,15700,No,No,No,No,0,No
474760,41,16,990000,92660,1,Master's and above,0,No,No,Yes,No,0,No
475161,50,26,230000,92028,4,Higher Secondary,0,No,No,No,Yes,2000,No
475562,28,1,400000,95134,1,Bachelor's,0,Yes,No,Yes,No,0,No
475963,36,11,1810000,94309,3,Higher Secondary,0,No,No,No,No,0,Yes
476364,38,14,1120000,94501,2,Higher Secondary,39400,No,No,No,No,0,No
476765,34,9,1380000,94720,2,Higher Secondary,22700,No,No,Yes,No,0,No
477166,41,17,940000,90071,3,Bachelor's,32700,Yes,Yes,Yes,No,0,Yes
477567,43,19,1130000,91203,1,Higher Secondary,0,No,No,No,No,0,No
477968,30,5,1120000,91711,4,Bachelor's,0,No,No,No,Yes,50000,Yes
478369,37,12,1900000,92354,2,Higher Secondary,47500,No,No,Yes,No,0,No
478770,62,37,380000,91706,1,Master's and above,0,No,No,Yes,No,0,No
479171,40,16,320000,92110,1,Master's and above,15800,No,No,Yes,No,0,No
479572,35,10,1040000,91320,3,Bachelor's,0,No,No,No,Yes,6000,No
479973,64,40,430000,95014,1,Bachelor's,0,No,No,Yes,No,0,No
480374,49,24,450000,92104,3,Bachelor's,0,Yes,No,Yes,No,0,No
480775,24,-1,350000,94305,2,Bachelor's,0,No,No,No,No,0,No
481176,36,10,420000,93106,4,Bachelor's,0,No,No,Yes,Yes,12000,No
481577,29,4,580000,91006,1,Bachelor's,0,No,No,Yes,Yes,8000,No
481978,29,3,1030000,90049,4,Higher Secondary,0,No,No,Yes,No,0,Yes
482379,28,3,710000,90405,1,Bachelor's,14900,Yes,Yes,Yes,No,0,Yes
482780,33,7,140000,94025,1,Bachelor's,9800,No,No,Yes,No,0,No
483181,36,11,980000,90291,3,Master's and above,0,Yes,No,No,Yes,12000,No
483582,42,17,900000,90504,1,Bachelor's,0,No,No,No,Yes,1000,No
483983,25,0,650000,90095,4,Higher Secondary,0,Yes,No,No,No,0,No
484384,28,2,190000,94720,4,Higher Secondary,0,No,No,Yes,Yes,4000,No
484785,50,25,350000,94105,3,Bachelor's,0,No,No,Yes,Yes,17000,No
485186,34,9,710000,90041,4,Higher Secondary,0,No,No,Yes,No,0,No
485587,43,19,310000,94025,3,Higher Secondary,0,No,No,No,No,0,No
485988,62,38,430000,94928,4,Bachelor's,0,No,No,Yes,No,0,No
486389,61,36,240000,94309,1,Bachelor's,8700,Yes,No,No,No,0,No
486790,45,19,580000,94305,2,Master's and above,0,Yes,No,No,Yes,4000,No
487191,42,17,1150000,92717,2,Higher Secondary,0,No,No,Yes,No,0,No
487592,39,15,1680000,93117,2,Higher Secondary,15200,Yes,No,No,No,0,No
487993,29,5,1280000,94111,1,Higher Secondary,0,No,No,Yes,Yes,15000,No
488394,45,20,1380000,92870,1,Higher Secondary,0,No,No,No,Yes,70000,No
488795,58,32,810000,92121,3,Bachelor's,0,No,No,Yes,Yes,17000,No
489196,29,3,410000,94305,4,Master's and above,0,No,No,Yes,No,0,No
489597,32,7,1230000,92407,2,Bachelor's,0,No,No,Yes,No,0,Yes
489998,37,13,710000,94609,2,Higher Secondary,9400,No,No,Yes,No,0,No
490399,48,23,80000,92866,1,Master's and above,0,No,No,No,Yes,4000,No
490800,40,14,420000,94801,2,Higher Secondary,10100,No,No,Yes,No,0,No
491201,29,4,620000,92064,2,Higher Secondary,18400,No,No,Yes,No,0,No
491602,36,12,220000,92507,4,Higher Secondary,9100,Yes,No,Yes,No,0,No
492003,35,8,380000,95060,4,Bachelor's,0,No,No,Yes,No,0,No
492404,35,11,240000,95521,4,Bachelor's,0,No,No,No,No,0,No
492805,62,37,500000,91311,3,Higher Secondary,0,No,No,Yes,No,0,No
493206,26,1,1900000,91604,4,Bachelor's,19700,No,No,Yes,No,0,Yes
493607,32,7,940000,91361,2,Higher Secondary,0,No,No,Yes,No,0,No
494008,63,37,1650000,95035,4,Master's and above,0,No,No,No,No,0,Yes
494409,38,12,430000,94301,4,Bachelor's,0,No,No,No,Yes,12000,No
494810,50,26,480000,91711,1,Bachelor's,0,No,No,No,Yes,16000,No
495211,46,21,520000,91304,3,Bachelor's,22800,No,No,No,Yes,27000,No
495612,50,24,840000,93943,4,Higher Secondary,0,No,No,Yes,No,0,No
496013,61,36,1310000,92407,1,Higher Secondary,0,No,No,Yes,No,0,No
496414,34,8,440000,91101,4,Higher Secondary,0,No,No,No,No,0,No
496815,27,2,780000,93943,4,Higher Secondary,8700,No,No,No,No,0,No
497216,61,36,150000,92521,4,Bachelor's,0,No,No,No,No,0,No
497617,45,20,380000,94550,4,Master's and above,14400,No,No,Yes,Yes,19000,No
498018,50,25,840000,91107,1,Master's and above,0,Yes,No,Yes,No,0,No
498419,44,20,1220000,94305,1,Higher Secondary,0,No,No,Yes,No,0,No
498820,62,36,980000,92122,2,Higher Secondary,0,No,No,No,No,0,No
499221,45,18,800000,92407,3,Bachelor's,0,No,No,No,No,0,No
499622,41,17,1650000,94143,2,Higher Secondary,0,No,No,Yes,No,0,No
500023,30,5,1210000,94132,2,Higher Secondary,0,No,No,No,Yes,33000,No
500424,61,37,200000,90011,3,Bachelor's,9400,No,No,No,No,0,No
500825,45,19,110000,96150,1,Higher Secondary,9100,No,No,No,No,0,No
501226,59,35,450000,94920,1,Master's and above,0,No,No,Yes,No,0,No
501627,30,6,1180000,94534,2,Bachelor's,0,No,No,No,No,0,Yes
502028,60,36,140000,90089,2,Higher Secondary,10900,No,No,Yes,Yes,3000,No
502429,39,13,300000,92122,3,Bachelor's,0,No,No,No,No,0,No
502830,56,30,450000,92870,1,Higher Secondary,9800,No,No,No,No,0,No
503231,56,32,800000,94596,3,Higher Secondary,0,No,No,Yes,No,0,No
503632,27,1,250000,94920,4,Bachelor's,0,No,No,Yes,Yes,3000,No
504033,66,41,1440000,94306,1,Higher Secondary,0,Yes,Yes,Yes,Yes,25000,No
504434,43,19,840000,92646,4,Master's and above,29700,No,No,Yes,No,0,No
504835,53,29,220000,93943,2,Higher Secondary,0,No,No,Yes,No,0,No
505236,44,18,330000,90405,3,Higher Secondary,0,No,No,Yes,Yes,15000,No
505637,54,28,600000,94110,4,Master's and above,0,No,No,No,No,0,No
506038,31,6,810000,95762,4,Bachelor's,11600,No,No,Yes,No,0,No
506439,38,13,1690000,92093,1,Master's and above,0,No,Yes,Yes,Yes,68000,Yes
506840,28,2,630000,91116,2,Master's and above,0,No,No,Yes,No,0,No
507241,51,26,120000,90245,2,Master's and above,10900,No,No,Yes,Yes,7000,No
507642,52,27,150000,91320,4,Higher Secondary,10100,No,No,No,No,0,No
508043,64,38,390000,92120,1,Master's and above,0,Yes,Yes,Yes,Yes,5000,No
508444,29,4,440000,91380,4,Bachelor's,0,No,No,Yes,No,0,No
508845,34,10,1100000,92697,1,Higher Secondary,145000,No,No,Yes,No,0,No
509246,33,8,1300000,94720,3,Bachelor's,9900,No,No,No,Yes,63000,Yes
509647,46,21,410000,94025,1,Master's and above,12800,No,No,Yes,No,0,No
510048,48,22,590000,91775,1,Master's and above,24100,No,No,Yes,No,0,No
510449,52,28,390000,94606,2,Higher Secondary,0,No,No,Yes,No,0,No
510850,44,19,350000,94305,4,Bachelor's,0,No,No,Yes,No,0,No
511251,51,27,800000,90032,1,Bachelor's,0,No,No,Yes,Yes,26000,No
511652,47,20,810000,94301,1,Bachelor's,0,No,No,Yes,No,0,No
512053,39,13,310000,95120,2,Master's and above,0,No,No,No,No,0,No
512454,42,17,930000,92182,4,Master's and above,0,No,No,No,No,0,No
512855,57,33,450000,92346,4,Higher Secondary,20400,No,No,Yes,No,0,No
513256,36,12,400000,91101,2,Master's and above,0,No,No,Yes,Yes,6000,No
513657,27,1,800000,95354,2,Master's and above,18500,No,No,Yes,Yes,16000,No
514058,31,7,200000,92115,1,Master's and above,0,No,No,Yes,No,0,No
514459,63,37,410000,93014,1,Master's and above,0,No,No,No,Yes,5000,No
514860,34,8,310000,91203,1,Higher Secondary,10400,No,No,Yes,Yes,3000,No
515261,52,27,350000,95616,4,Bachelor's,0,No,No,Yes,No,0,No
515662,57,31,400000,91107,3,Master's and above,13700,No,No,Yes,Yes,14000,No
516063,63,39,840000,94901,1,Master's and above,0,No,No,No,No,0,No
516464,26,1,530000,94720,2,Master's and above,0,No,No,Yes,No,0,No
516865,35,5,850000,92870,4,Master's and above,0,No,No,Yes,No,0,No
517266,58,33,1380000,94546,2,Higher Secondary,0,No,No,Yes,No,0,No
517667,32,2,710000,95014,2,Master's and above,10800,No,No,No,No,0,No
518068,64,39,1130000,92121,1,Master's and above,0,No,No,No,Yes,8000,No
518469,50,23,230000,94720,2,Bachelor's,0,Yes,No,No,No,0,No
518870,34,9,620000,92677,3,Higher Secondary,0,No,No,No,No,0,No
519271,36,11,140000,92673,4,Master's and above,10000,No,No,Yes,Yes,2000,No
519672,43,18,600000,91311,2,Master's and above,0,No,No,No,Yes,22000,No
520073,28,4,940000,92115,3,Higher Secondary,23600,No,No,Yes,No,0,No
520474,64,39,830000,95616,3,Bachelor's,0,No,No,Yes,No,0,No
520875,60,35,1300000,95741,3,Master's and above,43700,No,Yes,Yes,Yes,63000,Yes
521276,62,37,610000,93117,4,Higher Secondary,0,No,No,No,No,0,No
521677,27,2,920000,95616,2,Higher Secondary,17800,No,No,Yes,No,0,No
522078,42,16,200000,95351,2,Master's and above,11700,No,No,Yes,Yes,8000,No
522479,45,20,1940000,92110,2,Higher Secondary,42800,No,No,No,No,0,No
522880,36,10,740000,94305,1,Higher Secondary,0,No,No,No,Yes,25000,No
523281,48,22,840000,90024,2,Master's and above,14500,No,No,No,No,0,No
523682,65,40,980000,95064,3,Bachelor's,33300,No,No,No,No,0,No
524083,39,15,520000,92093,3,Higher Secondary,0,No,No,Yes,No,0,No
524484,51,26,550000,93955,1,Bachelor's,23600,No,No,No,Yes,13000,No
524885,30,6,640000,94305,4,Higher Secondary,11700,No,No,No,No,0,No
525286,65,40,1280000,90740,1,Higher Secondary,16200,No,No,Yes,No,0,No
525687,38,13,1130000,94720,4,Bachelor's,0,No,No,No,Yes,17000,Yes
526088,29,3,500000,94010,3,Bachelor's,0,No,No,No,Yes,11000,No
526489,42,18,540000,94010,4,Bachelor's,0,No,No,No,No,0,No
526890,63,38,1290000,91326,1,Higher Secondary,36600,No,No,Yes,No,0,No
527291,46,21,820000,94523,4,Higher Secondary,0,No,No,No,No,0,No
527692,62,38,1000000,90277,4,Bachelor's,0,No,No,Yes,No,0,No
528093,58,34,440000,94111,4,Higher Secondary,0,Yes,No,No,No,0,No
528494,56,30,1640000,94610,4,Bachelor's,23400,No,Yes,Yes,Yes,5000,Yes
528895,56,31,810000,92373,2,Higher Secondary,12100,No,No,Yes,Yes,37000,No
529296,34,10,710000,95003,1,Higher Secondary,25700,No,No,Yes,Yes,1000,No
529697,42,17,280000,92866,1,Master's and above,9000,No,No,No,No,0,No
530098,30,6,800000,92399,3,Higher Secondary,21900,No,No,Yes,No,0,No
530499,61,35,900000,95814,4,Bachelor's,0,No,No,Yes,No,0,No
530900,38,14,740000,90274,1,Bachelor's,0,No,No,Yes,Yes,36000,No
531301,50,25,140000,95762,2,Master's and above,0,Yes,No,Yes,No,0,No
531702,61,36,230000,91754,2,Bachelor's,10300,No,No,Yes,No,0,No
532103,41,17,1530000,92121,1,Higher Secondary,33700,No,No,No,Yes,17000,No
532504,42,16,380000,94087,3,Master's and above,0,No,No,No,No,0,No
532905,29,5,1120000,94720,2,Bachelor's,38200,Yes,No,No,No,0,No
533306,51,26,1450000,90025,1,Higher Secondary,39700,No,No,No,Yes,81000,No
533707,32,6,280000,94025,2,Bachelor's,8800,No,No,Yes,No,0,No
534108,34,9,310000,94115,4,Master's and above,0,No,No,Yes,Yes,11000,No
534509,26,2,1950000,94546,1,Higher Secondary,0,No,No,Yes,Yes,63300,No
534910,54,24,500000,92037,3,Master's and above,0,No,No,Yes,Yes,20000,No
535311,38,14,710000,95136,4,Master's and above,0,No,No,No,No,0,No
535712,62,36,210000,95616,3,Master's and above,0,No,No,No,No,0,No
536113,37,11,350000,90044,2,Master's and above,12500,No,No,No,No,0,No
536514,46,21,420000,92691,1,Higher Secondary,0,No,No,Yes,Yes,24000,No
536915,52,27,780000,92008,4,Master's and above,14100,No,No,Yes,No,0,No
537316,32,6,730000,94305,4,Bachelor's,0,No,No,No,No,0,No
537717,49,25,530000,95134,2,Master's and above,18100,No,No,No,No,0,No
538118,28,3,510000,94086,2,Master's and above,12300,No,No,No,No,0,No
538519,55,30,400000,95521,2,Master's and above,0,No,No,Yes,No,0,No
538920,52,26,1780000,94234,1,Higher Secondary,0,No,No,No,No,0,No
539321,32,6,350000,94005,2,Higher Secondary,0,No,No,No,Yes,3000,No
539722,31,7,1920000,90250,1,Bachelor's,0,No,No,Yes,No,0,Yes
540123,27,3,1230000,95138,1,Higher Secondary,0,No,No,No,No,0,No
540524,32,5,480000,94022,2,Bachelor's,0,Yes,Yes,Yes,Yes,16700,No
540925,52,26,450000,91604,3,Bachelor's,0,No,No,No,No,0,No
541326,52,28,150000,95064,1,Higher Secondary,0,No,No,Yes,No,0,No
541727,50,24,790000,94304,1,Higher Secondary,12000,No,No,Yes,No,0,No
542128,32,5,630000,90024,4,Bachelor's,0,Yes,No,Yes,No,0,No
542529,61,35,300000,94720,2,Master's and above,0,No,No,Yes,No,0,No
542930,60,36,1450000,95616,4,Higher Secondary,38000,No,No,No,Yes,69000,Yes
543331,28,4,320000,90095,3,Bachelor's,0,No,No,No,No,0,No
543732,34,9,640000,92346,2,Higher Secondary,22400,No,No,Yes,Yes,1000,No
544133,31,7,840000,92692,1,Higher Secondary,0,No,No,Yes,No,0,No
544534,31,5,210000,94309,1,Bachelor's,0,No,No,Yes,No,0,No
544935,62,38,990000,95014,4,Bachelor's,0,No,No,Yes,No,0,No
545336,47,22,350000,94304,2,Higher Secondary,0,No,No,Yes,No,0,No
545737,50,24,1800000,94539,1,Higher Secondary,0,No,No,Yes,Yes,17000,No
546138,36,12,420000,93555,1,Higher Secondary,0,No,No,Yes,No,0,No
546539,26,0,1790000,92028,4,Bachelor's,0,No,No,No,No,0,Yes
546940,51,27,420000,90245,4,Master's and above,0,No,No,No,No,0,No
547341,52,25,1800000,94545,2,Bachelor's,29700,No,No,Yes,No,0,Yes
547742,35,11,820000,94131,4,Higher Secondary,0,No,No,No,No,0,No
548143,42,16,550000,91355,2,Higher Secondary,14900,No,No,No,No,0,No
548544,36,12,790000,90041,2,Higher Secondary,0,No,No,Yes,No,0,No
548945,41,17,480000,92831,2,Master's and above,21500,No,No,No,Yes,6000,No
549346,49,25,930000,93117,1,Higher Secondary,0,Yes,No,Yes,No,0,No
549747,57,32,230000,92126,2,Master's and above,0,No,No,No,No,0,No
550148,44,20,500000,95670,3,Higher Secondary,20000,No,No,No,No,0,No
550549,60,34,850000,91367,2,Higher Secondary,0,No,No,Yes,No,0,No
550950,38,14,350000,95051,1,Bachelor's,9700,No,No,Yes,No,0,No
551351,26,2,1710000,93943,3,Bachelor's,0,No,No,Yes,No,0,Yes
551752,29,2,290000,90266,4,Bachelor's,0,No,No,No,Yes,15000,No
552153,59,35,840000,94588,1,Master's and above,0,No,No,Yes,Yes,18000,No
552554,51,27,200000,90401,4,Bachelor's,0,No,No,Yes,No,0,No
552955,50,25,140000,94124,1,Master's and above,0,No,No,Yes,Yes,4000,No
553356,35,10,1790000,91942,1,Higher Secondary,35700,No,No,No,No,0,No
553757,61,37,480000,91910,1,Higher Secondary,15800,No,No,Yes,No,0,No
554158,42,16,740000,90066,1,Higher Secondary,0,No,No,Yes,No,0,No
554559,55,29,530000,95134,1,Higher Secondary,0,No,No,No,No,0,No
554960,50,25,830000,92007,1,Bachelor's,0,No,No,Yes,Yes,28000,No
555361,64,40,1710000,90034,2,Higher Secondary,43300,No,No,No,No,0,No
555762,54,28,850000,92028,4,Higher Secondary,0,No,No,Yes,No,0,No
556163,50,26,380000,95039,4,Bachelor's,0,No,No,Yes,No,0,No
556564,31,5,850000,92130,3,Higher Secondary,15700,No,No,Yes,Yes,16000,No
556965,32,8,790000,92115,1,Higher Secondary,0,No,No,No,No,0,No
557366,44,19,690000,92129,4,Higher Secondary,0,No,No,No,No,0,No
557767,60,35,430000,94720,3,Master's and above,0,No,No,Yes,Yes,9000,No
558168,60,34,330000,91107,2,Higher Secondary,10100,No,No,Yes,No,0,No
558569,62,38,420000,95747,3,Master's and above,14900,No,No,No,Yes,1000,No
558970,46,21,400000,94025,4,Master's and above,12200,No,No,Yes,No,0,No
559371,57,33,430000,91902,1,Master's and above,0,No,No,No,No,0,No
559772,30,5,200000,94545,4,Master's and above,11700,No,No,No,No,0,No
560173,58,32,650000,95621,3,Higher Secondary,22200,No,No,Yes,No,0,No
